Time;Voltage;Current;T1;T2
6683;4200;252;28.067926;29.363245
6684;4203;249;28.040674;29.336512
6685;4200;245;28.067926;29.363245
6686;4198;245;28.040674;29.363245
6687;4200;249;28.013422;29.363245
6688;4200;242;28.040674;29.363245
6689;4200;245;28.040674;29.363245
6690;4200;245;28.013422;29.363245
6691;4200;246;28.040674;29.363245
6692;4203;245;28.040674;29.363245
6693;4200;250;28.040674;29.363245
6694;4200;235;28.040674;29.363245
6695;4200;240;28.040674;29.336512
6696;4200;238;28.040674;29.363245
6697;4200;245;28.013422;29.336512
6698;4200;242;28.040674;29.309748
6699;4200;238;28.040674;29.336512
6700;4200;243;27.986139;29.336512
6701;4200;244;28.013422;29.336512
6702;4200;242;28.013422;29.336512
6703;4200;245;28.040674;29.336512
6704;4200;240;28.013422;29.309748
6705;4200;245;27.986139;29.363245
6706;4200;240;27.986139;29.336512
6707;4200;245;28.013422;29.336512
6708;4200;242;27.986139;29.309748
6709;4203;240;28.013422;29.336512
6710;4200;245;27.986139;29.309748
6711;4200;243;28.013422;29.309748
6712;4200;240;27.986139;29.309748
6713;4200;243;27.958887;29.336512
6714;4200;242;27.986139;29.336512
6715;4200;245;27.958887;29.282984
6716;4200;239;27.986139;29.309748
6717;4200;241;27.958887;29.309748
6718;4200;245;27.931574;29.282984
6719;4200;243;27.958887;29.282984
6720;4200;239;27.958887;29.282984
6721;4200;238;27.958887;29.256189
6722;4198;233;27.958887;29.282984
6723;4203;240;27.931574;29.282984
6724;4200;241;27.931574;29.282984
6725;4198;238;27.931574;29.282984
6726;4200;238;27.986139;29.309748
6727;4198;238;27.931574;29.256189
6728;4198;234;27.958887;29.282984
6729;4200;242;27.986139;29.282984
6730;4200;242;27.986139;29.256189
6731;4200;239;27.958887;29.282984
6732;4200;236;28.013422;29.282984
6733;4198;236;28.013422;29.282984
6734;4198;231;28.013422;29.282984
6735;4198;230;28.013422;29.282984
6736;4200;236;27.958887;29.282984
6737;4200;242;27.986139;29.309748
6738;4200;240;27.958887;29.282984
6739;4198;236;27.986139;29.282984
6740;4200;239;27.986139;29.229425
6741;4200;242;27.958887;29.282984
6742;4203;242;27.958887;29.256189
6743;4200;232;27.986139;29.282984
6744;4203;236;27.986139;29.229425
6745;4203;237;27.986139;29.256189
6746;4203;236;27.986139;29.256189
6747;4200;236;27.986139;29.229425
6748;4203;236;27.986139;29.256189
6749;4200;236;28.013422;29.282984
6750;4200;232;27.986139;29.256189
6751;4200;238;27.986139;29.229425
6752;4200;236;27.986139;29.256189
6753;4200;233;27.958887;29.256189
6754;4200;238;27.958887;29.256189
6755;4200;240;27.958887;29.256189
6756;4203;230;27.958887;29.256189
6757;4200;231;27.958887;29.256189
6758;4200;227;27.958887;29.229425
6759;4200;231;27.958887;29.256189
6760;4203;236;27.931574;29.229425
6761;4200;230;27.958887;29.229425
6762;4200;230;27.958887;29.229425
6763;4200;233;27.931574;29.229425
6764;4200;230;27.876978;29.202631
6765;4200;233;27.876978;29.229425
6766;4200;236;27.931574;29.202631
6767;4200;233;27.904291;29.229425
6768;4200;238;27.904291;29.229425
6769;4200;233;27.931574;29.256189
6770;4200;236;27.931574;29.256189
6771;4203;236;27.931574;29.202631
6772;4200;236;27.931574;29.202631
6773;4200;236;27.958887;29.229425
6774;4200;234;27.931574;29.175837
6775;4203;231;27.958887;29.202631
6776;4198;230;27.958887;29.229425
6777;4200;232;27.958887;29.202631
6778;4200;229;27.958887;29.202631
6779;4203;237;27.931574;29.202631
6780;4200;236;27.931574;29.229425
6781;4200;236;27.931574;29.175837
6782;4200;228;27.931574;29.202631
6783;4200;230;27.931574;29.229425
6784;4200;232;27.958887;29.202631
6785;4200;233;27.931574;29.202631
6786;4200;235;27.958887;29.149012
6787;4203;229;27.876978;29.175837
6788;4200;230;27.876978;29.149012
6789;4203;227;27.904291;29.175837
6790;4200;226;27.931574;29.149012
6791;4200;227;27.931574;29.175837
6792;4200;225;27.931574;29.175837
6793;4200;224;27.904291;29.175837
6794;4198;222;27.931574;29.175837
6795;4200;229;27.876978;29.175837
6796;4200;227;27.876978;29.175837
6797;4200;225;27.876978;29.175837
6798;4203;229;27.876978;29.175837
6799;4200;231;27.904291;29.149012
6800;4200;226;27.904291;29.202631
6801;4200;231;27.876978;29.175837
6802;4200;222;27.849634;29.175837
6803;4200;223;27.876978;29.175837
6804;4200;227;27.876978;29.202631
6805;4200;227;27.876978;29.175837
6806;4200;229;27.904291;29.175837
6807;4203;225;27.849634;29.175837
6808;4203;226;27.876978;29.149012
6809;4200;225;27.876978;29.175837
6810;4200;223;27.876978;29.175837
6811;4198;223;27.876978;29.175837
6812;4200;223;27.849634;29.149012
6813;4200;227;27.849634;29.149012
6814;4198;221;27.876978;29.175837
6815;4200;225;27.822321;29.175837
6816;4200;223;27.849634;29.175837
6817;4200;230;27.849634;29.122187
6818;4200;224;27.849634;29.149012
6819;4200;228;27.822321;29.149012
6820;4200;223;27.849634;29.149012
6821;4200;224;27.822321;29.149012
6822;4200;226;27.822321;29.149012
6823;4198;225;27.876978;29.175837
6824;4203;225;27.849634;29.149012
6825;4200;228;27.849634;29.149012
6826;4200;217;27.849634;29.122187
6827;4200;225;27.849634;29.122187
6828;4200;224;27.849634;29.149012
6829;4200;222;27.822321;29.122187
6830;4200;222;27.849634;29.149012
6831;4200;225;27.849634;29.122187
6832;4200;223;27.822321;29.149012
6833;4200;225;27.822321;29.122187
6834;4200;220;27.849634;29.149012
6835;4200;220;27.822321;29.122187
6836;4200;222;27.822321;29.122187
6837;4198;220;27.822321;29.122187
6838;4200;223;27.822321;29.149012
6839;4200;220;27.822321;29.122187
6840;4200;223;27.794977;29.122187
6841;4203;220;27.794977;29.095331
6842;4200;217;27.822321;29.122187
6843;4200;222;27.794977;29.122187
6844;4200;221;27.822321;29.068506
6845;4200;226;27.822321;29.095331
6846;4203;223;27.794977;29.122187
6847;4203;226;27.767603;29.095331
6848;4200;215;27.794977;29.095331
6849;4200;223;27.822321;29.095331
6850;4200;220;27.822321;29.095331
6851;4200;220;27.822321;29.095331
6852;4200;222;27.822321;29.068506
6853;4198;218;27.822321;29.068506
6854;4200;219;27.822321;29.041651
6855;4200;223;27.822321;29.095331
6856;4200;222;27.822321;29.068506
6857;4203;220;27.822321;29.041651
6858;4200;217;27.849634;29.095331
6859;4198;217;27.849634;29.095331
6860;4200;218;27.822321;29.068506
6861;4200;217;27.822321;29.068506
6862;4200;213;27.822321;29.095331
6863;4200;217;27.849634;29.068506
6864;4200;217;27.822321;29.068506
6865;4200;220;27.822321;29.095331
6866;4200;217;27.822321;29.068506
6867;4200;212;27.822321;29.095331
6868;4200;217;27.822321;29.068506
6869;4200;218;27.822321;29.068506
6870;4200;214;27.822321;29.068506
6871;4200;217;27.822321;29.068506
6872;4200;215;27.767603;29.068506
6873;4200;214;27.767603;29.041651
6874;4200;213;27.822321;29.068506
6875;4200;222;27.822321;29.068506
6876;4200;212;27.822321;29.068506
6877;4200;214;27.794977;29.068506
6878;4200;214;27.822321;29.068506
6879;4200;214;27.794977;29.068506
6880;4200;212;27.822321;29.041651
6881;4200;214;27.794977;29.014765
6882;4200;216;27.849634;29.014765
6883;4200;212;27.822321;29.041651
6884;4200;213;27.822321;29.041651
6885;4200;220;27.822321;29.041651
6886;4200;220;27.822321;29.041651
6887;4200;216;27.822321;29.041651
6888;4200;215;27.822321;29.014765
6889;4200;215;27.767603;29.014765
6890;4200;210;27.822321;29.041651
6891;4200;214;27.822321;29.068506
6892;4200;210;27.822321;29.041651
6893;4200;213;27.740259;29.041651
6894;4200;210;27.794977;29.041651
6895;4200;217;27.794977;29.041651
6896;4200;212;27.822321;29.041651
6897;4203;217;27.822321;29.014765
6898;4200;212;27.822321;29.041651
6899;4200;208;27.794977;29.041651
6900;4200;214;27.822321;29.014765
6901;4200;212;27.822321;29.014765
6902;4200;211;27.794977;29.014765
6903;4200;210;27.767603;29.014765
6904;4200;209;27.794977;29.014765
6905;4200;211;27.794977;29.041651
6906;4200;209;27.794977;29.014765
6907;4200;211;27.794977;29.014765
6908;4200;209;27.794977;29.014765
6909;4200;213;27.767603;28.987909
6910;4200;209;27.767603;29.014765
6911;4200;211;27.794977;28.987909
6912;4203;214;27.767603;29.014765
6913;4200;213;27.767603;28.987909
6914;4200;205;27.740259;29.014765
6915;4198;211;27.767603;29.014765
6916;4200;206;27.767603;28.987909
6917;4200;215;27.740259;29.014765
6918;4200;206;27.767603;28.987909
6919;4200;214;27.740259;28.987909
6920;4200;209;27.767603;29.014765
6921;4198;205;27.794977;29.014765
6922;4203;206;27.767603;29.014765
6923;4200;212;27.794977;29.014765
6924;4200;209;27.767603;28.987909
6925;4198;209;27.794977;29.014765
6926;4200;207;27.794977;28.987909
6927;4200;207;27.822321;28.987909
6928;4200;204;27.794977;28.961023
6929;4200;207;27.822321;28.961023
6930;4200;210;27.822321;28.987909
6931;4200;206;27.822321;28.987909
6932;4200;209;27.794977;28.987909
6933;4200;211;27.794977;29.014765
6934;4200;211;27.794977;28.987909
6935;4200;204;27.767603;28.987909
6936;4200;212;27.794977;28.987909
6937;4198;205;27.822321;28.987909
6938;4203;210;27.794977;28.987909
6939;4200;210;27.767603;28.987909
6940;4200;211;27.794977;28.961023
6941;4200;206;27.794977;28.961023
6942;4200;207;27.794977;28.961023
6943;4200;211;27.767603;28.934107
6944;4203;210;27.767603;28.987909
6945;4200;212;27.794977;28.934107
6946;4198;200;27.767603;28.961023
6947;4200;205;27.767603;28.934107
6948;4200;206;27.794977;28.961023
6949;4200;203;27.767603;28.987909
6950;4200;200;27.822321;28.961023
6951;4200;207;27.794977;28.961023
6952;4200;207;27.767603;28.961023
6953;4200;200;27.794977;28.961023
6954;4200;204;27.794977;28.934107
6955;4200;205;27.794977;28.934107
6956;4203;200;27.767603;28.934107
6957;4200;201;27.794977;28.961023
6958;4200;201;27.767603;28.907221
6959;4200;204;27.767603;28.961023
6960;4200;203;27.767603;28.934107
6961;4200;203;27.767603;28.934107
6962;4200;209;27.767603;28.934107
6963;4200;210;27.767603;28.934107
6964;4200;206;27.740259;28.934107
6965;4200;198;27.767603;28.934107
6966;4200;200;27.740259;28.907221
6967;4200;200;27.712885;28.934107
6968;4200;198;27.740259;28.934107
6969;4200;206;27.740259;28.934107
6970;4200;201;27.740259;28.907221
6971;4200;201;27.740259;28.934107
6972;4198;198;27.740259;28.934107
6973;4200;203;27.740259;28.880274
6974;4203;201;27.740259;28.934107
6975;4200;198;27.712885;28.907221
6976;4200;198;27.740259;28.934107
6977;4200;207;27.712885;28.907221
6978;4200;207;27.740259;28.907221
6979;4200;203;27.712885;28.961023
6980;4200;203;27.712885;28.934107
6981;4200;199;27.712885;28.907221
6982;4200;203;27.712885;28.907221
6983;4200;198;27.712885;28.907221
6984;4200;203;27.68548;28.880274
6985;4200;199;27.68548;28.934107
6986;4200;201;27.712885;28.907221
6987;4200;203;27.68548;28.907221
6988;4200;204;27.68548;28.907221
6989;4203;201;27.712885;28.907221
6990;4200;191;27.712885;28.907221
6991;4200;195;27.68548;28.880274
6992;4200;193;27.712885;28.907221
6993;4203;200;27.712885;28.907221
6994;4203;197;27.658075;28.907221
6995;4200;201;27.712885;28.907221
6996;4200;198;27.68548;28.907221
6997;4200;198;27.712885;28.880274
6998;4200;198;27.712885;28.907221
6999;4200;200;27.68548;28.880274
7000;4200;195;27.712885;28.880274
7001;4200;195;27.68548;28.853388
7002;4200;195;27.712885;28.826441
7003;4200;195;27.712885;28.853388
7004;4200;195;27.712885;28.880274
7005;4198;194;27.740259;28.853388
7006;4200;197;27.712885;28.880274
7007;4200;194;27.712885;28.826441
7008;4200;195;27.740259;28.880274
7009;4200;195;27.740259;28.880274
7010;4200;201;27.712885;28.853388
7011;4200;201;27.68548;28.799494
7012;4200;196;27.712885;28.853388
7013;4200;190;27.740259;28.853388
7014;4200;198;27.712885;28.880274
7015;4200;192;27.740259;28.880274
7016;4200;193;27.740259;28.853388
7017;4198;191;27.712885;28.853388
7018;4200;197;27.740259;28.853388
7019;4200;188;27.712885;28.826441
7020;4200;195;27.712885;28.853388
7021;4200;197;27.712885;28.826441
7022;4200;200;27.712885;28.853388
7023;4200;200;27.712885;28.853388
7024;4200;193;27.740259;28.880274
7025;4200;194;27.68548;28.853388
7026;4200;193;27.712885;28.853388
7027;4198;191;27.712885;28.853388
7028;4200;194;27.68548;28.853388
7029;4200;198;27.712885;28.826441
7030;4200;198;27.712885;28.853388
7031;4203;197;27.740259;28.853388
7032;4200;192;27.740259;28.853388
7033;4200;191;27.740259;28.853388
7034;4200;191;27.712885;28.853388
7035;4200;194;27.740259;28.826441
7036;4200;193;27.740259;28.853388
7037;4200;188;27.712885;28.826441
7038;4198;192;27.740259;28.853388
7039;4200;189;27.712885;28.826441
7040;4200;192;27.712885;28.826441
7041;4200;194;27.68548;28.826441
7042;4200;187;27.712885;28.826441
7043;4200;188;27.712885;28.826441
7044;4200;193;27.712885;28.826441
7045;4200;194;27.712885;28.826441
7046;4200;191;27.712885;28.853388
7047;4200;192;27.68548;28.826441
7048;4198;195;27.712885;28.799494
7049;4203;191;27.658075;28.826441
7050;4203;198;27.68548;28.826441
7051;4200;192;27.68548;28.799494
7052;4198;191;27.658075;28.826441
7053;4200;195;27.68548;28.826441
7054;4200;191;27.68548;28.826441
7055;4198;192;27.68548;28.826441
7056;4200;190;27.658075;28.799494
7057;4200;196;27.68548;28.826441
7058;4200;186;27.630671;28.799494
7059;4200;190;27.68548;28.799494
7060;4203;193;27.658075;28.799494
7061;4200;186;27.658075;28.772547
7062;4200;192;27.658075;28.799494
7063;4198;186;27.658075;28.826441
7064;4200;189;27.658075;28.799494
7065;4200;186;27.658075;28.826441
7066;4200;191;27.658075;28.826441
7067;4200;185;27.658075;28.826441
7068;4200;188;27.658075;28.826441
7069;4200;191;27.658075;28.799494
7070;4200;185;27.630671;28.799494
7071;4200;183;27.603235;28.772547
7072;4200;187;27.603235;28.799494
7073;4200;183;27.658075;28.799494
7074;4200;188;27.658075;28.772547
7075;4200;186;27.658075;28.745569
7076;4200;186;27.630671;28.799494
7077;4200;186;27.630671;28.745569
7078;4203;192;27.603235;28.745569
7079;4200;186;27.658075;28.745569
7080;4198;188;27.603235;28.799494
7081;4200;186;27.603235;28.772547
7082;4200;187;27.603235;28.772547
7083;4203;188;27.630671;28.772547
7084;4200;188;27.630671;28.772547
7085;4200;186;27.603235;28.745569
7086;4200;188;27.603235;28.745569
7087;4200;187;27.630671;28.799494
7088;4200;185;27.630671;28.745569
7089;4200;190;27.630671;28.718561
7090;4200;184;27.630671;28.745569
7091;4200;191;27.658075;28.745569
7092;4200;188;27.630671;28.745569
7093;4198;185;27.658075;28.772547
7094;4200;192;27.658075;28.745569
7095;4200;189;27.658075;28.745569
7096;4203;194;27.603235;28.772547
7097;4200;186;27.630671;28.745569
7098;4203;186;27.603235;28.718561
7099;4200;190;27.630671;28.745569
7100;4200;187;27.603235;28.745569
7101;4200;182;27.630671;28.772547
7102;4200;185;27.603235;28.745569
7103;4200;184;27.630671;28.745569
7104;4200;188;27.630671;28.745569
7105;4200;183;27.603235;28.745569
7106;4198;182;27.630671;28.745569
7107;4200;182;27.603235;28.745569
7108;4200;186;27.630671;28.772547
7109;4200;185;27.603235;28.745569
7110;4200;183;27.5758;28.718561
7111;4200;182;27.603235;28.745569
7112;4200;184;27.603235;28.718561
7113;4200;183;27.603235;28.691584
7114;4200;183;27.548365;28.718561
7115;4200;184;27.603235;28.718561
7116;4200;184;27.548365;28.718561
7117;4200;180;27.603235;28.718561
7118;4200;177;27.603235;28.718561
7119;4200;179;27.5758;28.691584
7120;4200;187;27.603235;28.718561
7121;4200;180;27.603235;28.691584
7122;4200;184;27.603235;28.718561
7123;4198;184;27.603235;28.691584
7124;4200;181;27.603235;28.691584
7125;4200;179;27.630671;28.691584
7126;4198;182;27.630671;28.691584
7127;4200;182;27.5758;28.718561
7128;4200;182;27.548365;28.691584
7129;4200;183;27.630671;28.691584
7130;4198;177;27.603235;28.637598
7131;4198;183;27.603235;28.718561
7132;4198;179;27.5758;28.691584
7133;4200;179;27.603235;28.691584
7134;4200;179;27.5758;28.691584
7135;4200;182;27.603235;28.691584
7136;4198;180;27.603235;28.691584
7137;4200;183;27.5758;28.691584
7138;4200;182;27.5758;28.691584
7139;4200;181;27.603235;28.664576
7140;4198;178;27.603235;28.691584
7141;4200;179;27.5758;28.664576
7142;4200;180;27.603235;28.664576
7143;4200;182;27.603235;28.664576
7144;4200;183;27.603235;28.691584
7145;4200;182;27.5758;28.637598
7146;4200;174;27.5758;28.664576
7147;4200;179;27.5758;28.691584
7148;4203;185;27.603235;28.637598
7149;4200;176;27.5758;28.664576
7150;4200;181;27.603235;28.691584
7151;4200;183;27.5758;28.691584
7152;4200;178;27.5758;28.664576
7153;4200;183;27.548365;28.637598
7154;4200;182;27.5758;28.637598
7155;4198;176;27.603235;28.637598
7156;4200;177;27.603235;28.691584
7157;4200;178;27.5758;28.664576
7158;4200;181;27.603235;28.664576
7159;4200;182;27.5758;28.664576
7160;4200;178;27.603235;28.637598
7161;4200;179;27.603235;28.664576
7162;4200;176;27.5758;28.637598
7163;4200;171;27.603235;28.637598
7164;4200;179;27.603235;28.637598
7165;4200;179;27.603235;28.610559
7166;4200;179;27.603235;28.664576
7167;4203;174;27.603235;28.664576
7168;4200;180;27.603235;28.637598
7169;4200;177;27.630671;28.664576
7170;4200;174;27.603235;28.637598
7171;4200;178;27.603235;28.610559
7172;4200;175;27.630671;28.637598
7173;4200;177;27.5758;28.637598
7174;4200;174;27.603235;28.637598
7175;4200;178;27.603235;28.637598
7176;4200;173;27.603235;28.637598
7177;4200;175;27.630671;28.637598
7178;4200;174;27.5758;28.610559
7179;4200;173;27.603235;28.637598
7180;4200;172;27.603235;28.637598
7181;4200;176;27.5758;28.610559
7182;4200;179;27.5758;28.637598
7183;4200;173;27.603235;28.637598
7184;4200;174;27.548365;28.610559
7185;4200;174;27.603235;28.610559
7186;4200;177;27.5758;28.637598
7187;4200;177;27.5758;28.610559
7188;4203;175;27.5758;28.610559
7189;4200;172;27.5758;28.637598
7190;4198;171;27.5758;28.583521
7191;4200;171;27.603235;28.610559
7192;4200;174;27.5758;28.610559
7193;4200;174;27.603235;28.610559
7194;4200;173;27.548365;28.610559
7195;4200;176;27.5758;28.637598
7196;4203;175;27.5758;28.610559
7197;4200;169;27.548365;28.610559
7198;4200;176;27.548365;28.583521
7199;4200;177;27.548365;28.610559
7200;4200;176;27.548365;28.610559
7201;4200;171;27.520899;28.583521
7202;4200;170;27.548365;28.610559
7203;4200;179;27.548365;28.610559
7204;4200;172;27.548365;28.610559
7205;4198;173;27.520899;28.610559
7206;4200;173;27.520899;28.610559
7207;4200;174;27.520899;28.583521
7208;4200;174;27.520899;28.583521
7209;4200;171;27.520899;28.610559
7210;4200;173;27.520899;28.583521
7211;4200;173;27.493433;28.610559
7212;4200;170;27.520899;28.583521
7213;4200;173;27.548365;28.583521
7214;4200;168;27.520899;28.583521
7215;4200;168;27.548365;28.583521
7216;4203;171;27.520899;28.610559
7217;4200;175;27.520899;28.583521
7218;4200;175;27.520899;28.583521
7219;4200;175;27.548365;28.583521
7220;4203;174;27.493433;28.583521
7221;4200;173;27.520899;28.583521
7222;4200;172;27.520899;28.610559
7223;4200;173;27.520899;28.583521
7224;4200;171;27.548365;28.610559
7225;4200;170;27.520899;28.583521
7226;4200;169;27.520899;28.583521
7227;4200;173;27.520899;28.583521
7228;4200;171;27.520899;28.583521
7229;4200;171;27.520899;28.556513
7230;4200;173;27.520899;28.583521
7231;4200;176;27.520899;28.583521
7232;4200;165;27.520899;28.556513
7233;4200;166;27.493433;28.556513
7234;4200;166;27.520899;28.556513
7235;4200;170;27.520899;28.583521
7236;4200;164;27.493433;28.556513
7237;4200;168;27.520899;28.556513
7238;4200;173;27.520899;28.556513
7239;4200;166;27.520899;28.556513
7240;4203;161;27.520899;28.529444
7241;4200;169;27.520899;28.529444
7242;4198;164;27.520899;28.583521
7243;4200;166;27.520899;28.556513
7244;4200;168;27.520899;28.529444
7245;4200;169;27.520899;28.583521
7246;4200;169;27.548365;28.529444
7247;4200;173;27.548365;28.556513
7248;4200;169;27.520899;28.529444
7249;4200;171;27.520899;28.529444
7250;4203;168;27.548365;28.556513
7251;4203;166;27.548365;28.529444
7252;4200;172;27.548365;28.556513
7253;4200;165;27.548365;28.556513
7254;4200;167;27.548365;28.502375
7255;4200;165;27.548365;28.556513
7256;4200;163;27.520899;28.556513
7257;4198;167;27.548365;28.556513
7258;4203;169;27.548365;28.529444
7259;4200;166;27.520899;28.529444
7260;4200;163;27.520899;28.529444
7261;4200;169;27.548365;28.529444
7262;4200;166;27.520899;28.529444
7263;4200;166;27.520899;28.529444
7264;4200;169;27.493433;28.502375
7265;4200;168;27.548365;28.529444
7266;4200;169;27.520899;28.529444
7267;4200;163;27.520899;28.529444
7268;4198;165;27.493433;28.502375
7269;4200;166;27.493433;28.529444
7270;4200;166;27.520899;28.529444
7271;4200;161;27.493433;28.556513
7272;4200;169;27.520899;28.502375
7273;4200;166;27.493433;28.529444
7274;4203;168;27.520899;28.529444
7275;4200;166;27.520899;28.529444
7276;4198;157;27.520899;28.529444
7277;4203;163;27.493433;28.529444
7278;4203;163;27.493433;28.502375
7279;4200;170;27.493433;28.556513
7280;4200;166;27.493433;28.502375
7281;4200;166;27.520899;28.529444
7282;4198;160;27.520899;28.529444
7283;4198;161;27.520899;28.502375
7284;4200;164;27.520899;28.502375
7285;4200;166;27.520899;28.502375
7286;4200;158;27.520899;28.475306
7287;4203;161;27.520899;28.475306
7288;4203;160;27.520899;28.502375
7289;4200;161;27.520899;28.502375
7290;4200;167;27.520899;28.475306
7291;4200;165;27.520899;28.502375
7292;4200;163;27.520899;28.502375
7293;4200;161;27.520899;28.502375
7294;4200;164;27.493433;28.502375
7295;4200;164;27.520899;28.502375
7296;4200;160;27.493433;28.502375
7297;4200;161;27.493433;28.502375
7298;4200;160;27.520899;28.475306
7299;4200;161;27.493433;28.475306
7300;4200;166;27.493433;28.475306
7301;4200;158;27.493433;28.502375
7302;4200;160;27.493433;28.475306
7303;4200;161;27.520899;28.475306
7304;4200;162;27.493433;28.502375
7305;4200;155;27.465937;28.475306
7306;4200;163;27.493433;28.502375
7307;4200;162;27.493433;28.475306
7308;4200;163;27.493433;28.475306
7309;4200;160;27.493433;28.475306
7310;4200;159;27.465937;28.475306
7311;4200;157;27.493433;28.502375
7312;4200;161;27.465937;28.475306
7313;4200;163;27.493433;28.502375
7314;4198;162;27.465937;28.475306
7315;4200;160;27.465937;28.475306
7316;4203;159;27.465937;28.475306
7317;4200;157;27.465937;28.421137
7318;4200;163;27.465937;28.448206
7319;4200;164;27.465937;28.475306
7320;4200;160;27.465937;28.475306
7321;4200;162;27.465937;28.448206
7322;4200;163;27.43844;28.475306
7323;4198;159;27.43844;28.475306
7324;4200;157;27.43844;28.475306
7325;4200;159;27.43844;28.475306
7326;4200;161;27.465937;28.475306
7327;4198;157;27.43844;28.448206
7328;4200;163;27.465937;28.448206
7329;4198;158;27.493433;28.475306
7330;4200;159;27.493433;28.421137
7331;4200;160;27.465937;28.475306
7332;4200;163;27.493433;28.475306
7333;4200;163;27.493433;28.448206
7334;4200;157;27.493433;28.448206
7335;4200;157;27.520899;28.421137
7336;4200;159;27.520899;28.421137
7337;4200;160;27.520899;28.475306
7338;4200;156;27.520899;28.448206
7339;4203;160;27.520899;28.475306
7340;4203;158;27.520899;28.421137
7341;4200;163;27.520899;28.448206
7342;4200;155;27.493433;28.448206
7343;4203;159;27.520899;28.448206
7344;4200;155;27.493433;28.448206
7345;4200;157;27.520899;28.448206
7346;4200;158;27.493433;28.421137
7347;4200;156;27.493433;28.448206
7348;4200;161;27.493433;28.448206
7349;4200;163;27.43844;28.421137
7350;4198;159;27.493433;28.394037
7351;4200;157;27.465937;28.394037
7352;4200;157;27.493433;28.421137
7353;4200;160;27.493433;28.448206
7354;4200;159;27.465937;28.448206
7355;4200;159;27.465937;28.448206
7356;4200;157;27.465937;28.421137
7357;4200;159;27.43844;28.421137
7358;4200;159;27.43844;28.448206
7359;4200;156;27.465937;28.421137
7360;4200;159;27.410944;28.421137
7361;4200;156;27.465937;28.421137
7362;4200;156;27.43844;28.448206
7363;4200;153;27.43844;28.421137
7364;4200;155;27.410944;28.421137
7365;4200;158;27.43844;28.421137
7366;4200;158;27.410944;28.421137
7367;4200;158;27.43844;28.421137
7368;4200;153;27.410944;28.421137
7369;4203;160;27.43844;28.421137
7370;4203;160;27.383417;28.421137
7371;4200;154;27.410944;28.421137
7372;4200;157;27.43844;28.421137
7373;4203;157;27.410944;28.394037
7374;4200;157;27.43844;28.421137
7375;4200;153;27.410944;28.421137
7376;4200;153;27.43844;28.394037
7377;4200;157;27.43844;28.394037
7378;4200;156;27.410944;28.394037
7379;4200;155;27.43844;28.366907
7380;4200;157;27.43844;28.394037
7381;4200;155;27.43844;28.394037
7382;4200;154;27.43844;28.394037
7383;4203;154;27.383417;28.366907
7384;4200;150;27.43844;28.394037
7385;4200;150;27.410944;28.394037
7386;4200;154;27.383417;28.366907
7387;4198;155;27.410944;28.394037
7388;4198;158;27.410944;28.394037
7389;4200;151;27.410944;28.394037
7390;4200;156;27.43844;28.394037
7391;4200;151;27.410944;28.366907
7392;4200;153;27.43844;28.366907
7393;4200;153;27.410944;28.394037
7394;4200;154;27.410944;28.366907
7395;4200;152;27.43844;28.366907
7396;4200;156;27.43844;28.366907
7397;4200;155;27.410944;28.366907
7398;4198;156;27.383417;28.394037
7399;4200;156;27.383417;28.366907
7400;4200;152;27.410944;28.394037
7401;4200;154;27.43844;28.366907
7402;4200;147;27.410944;28.366907
7403;4200;153;27.43844;28.366907
7404;4200;157;27.383417;28.339777
7405;4200;150;27.383417;28.366907
7406;4200;155;27.410944;28.366907
7407;4200;156;27.410944;28.394037
7408;4200;154;27.383417;28.339777
7409;4200;154;27.383417;28.366907
7410;4200;157;27.383417;28.366907
7411;4200;149;27.410944;28.366907
7412;4200;152;27.383417;28.394037
7413;4198;153;27.383417;28.366907
7414;4200;153;27.410944;28.339777
7415;4200;150;27.410944;28.366907
7416;4200;154;27.383417;28.366907
7417;4200;153;27.383417;28.366907
7418;4200;151;27.383417;28.366907
7419;4200;150;27.383417;28.366907
7420;4200;157;27.383417;28.339777
7421;4200;150;27.410944;28.339777
7422;4200;147;27.383417;28.366907
7423;4200;151;27.410944;28.339777
7424;4200;150;27.43844;28.339777
7425;4200;152;27.410944;28.339777
7426;4200;151;27.410944;28.366907
7427;4200;152;27.43844;28.339777
7428;4200;153;27.43844;28.339777
7429;4200;151;27.383417;28.339777
7430;4200;149;27.43844;28.312647
7431;4200;153;27.43844;28.366907
7432;4200;144;27.410944;28.339777
7433;4203;147;27.43844;28.339777
7434;4198;149;27.43844;28.339777
7435;4200;146;27.410944;28.312647
7436;4200;150;27.410944;28.339777
7437;4200;149;27.43844;28.339777
7438;4203;150;27.383417;28.339777
7439;4200;152;27.410944;28.339777
7440;4200;144;27.410944;28.339777
7441;4198;150;27.410944;28.312647
7442;4200;150;27.383417;28.312647
7443;4200;150;27.410944;28.312647
7444;4200;150;27.410944;28.312647
7445;4200;145;27.383417;28.312647
7446;4200;146;27.383417;28.312647
7447;4203;143;27.383417;28.312647
7448;4198;152;27.383417;28.339777
7449;4200;150;27.383417;28.285517
7450;4200;149;27.383417;28.285517
7451;4198;146;27.383417;28.339777
7452;4200;144;27.383417;28.339777
7453;4200;148;27.410944;28.339777
7454;4200;148;27.410944;28.312647
7455;4200;147;27.383417;28.285517
7456;4198;146;27.383417;28.312647
7457;4200;147;27.383417;28.285517
7458;4200;149;27.410944;28.285517
